is_buggy,h1,h2,N1,N2,complexity,loc,lloc,sloc,comments,multi,blank,single_comments,no_of_files,no_of_added_files,no_of_added_python_files,no_of_modified_files,no_of_modified_python_files,no_of_copied_files,no_of_copied_python_files,no_of_deleted_files,no_of_deleted_python_files,author_previous_commits,author_previous_file_changes
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,13,0,0,12,11,0,0,1,1,0,0
1,1,2,1,2,1,12,1,12,0,0,0,0,13,0,0,12,11,0,0,1,1,0,0
1,1,2,1,2,1,12,1,12,0,0,0,0,13,0,0,12,11,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,8,0,0,8,4,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,6,0,0,4,2,0,0,2,0,0,0
1,1,3,2,4,8,14,10,10,2,0,2,2,6,0,0,4,2,0,0,2,0,0,0
1,0,0,0,0,1,6,1,0,0,6,0,0,118,0,0,118,118,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,3,3,3,0,0,0,0,67,0,0,67,67,0,0,0,0,0,0
1,0,0,0,0,4,25,11,9,2,10,4,2,1,0,0,1,1,0,0,0,0,0,0
1,4,7,4,7,5,12,10,10,0,0,2,0,6,0,0,5,3,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
1,0,0,0,0,1,12,1,12,10,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,1,4,2,4,2,2,2,2,0,0,0,0,10,0,0,9,2,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,26,0,0,23,19,0,0,3,3,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,26,0,0,23,19,0,0,3,3,0,0
1,1,1,1,1,3,3,3,3,0,0,0,0,26,0,0,23,19,0,0,3,3,0,0
1,1,2,1,2,1,5,1,5,0,0,0,0,26,0,0,23,19,0,0,3,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,1,2,1,2,1,5,1,4,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,2,1,1,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,11,0,0,11,9,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,2,6,6,6,0,0,0,0,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,1,3,1,0,0,3,0,0,38,0,0,38,38,0,0,0,0,0,0
1,0,0,0,0,1,4,1,0,0,4,0,0,38,0,0,38,38,0,0,0,0,0,0
1,0,0,0,0,1,4,1,0,0,4,0,0,38,0,0,38,38,0,0,0,0,0,0
1,1,1,1,1,2,2,2,2,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0
1,0,0,0,0,1,8,2,8,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,3,0,0,3,0,0,3,6,0,0,4,2,0,0,2,2,0,0
1,0,0,0,0,1,4,2,4,0,0,0,0,13,0,0,13,11,0,0,0,0,0,0
1,0,0,0,0,0,6,6,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,3,3,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,8,8,7,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,6,5,5,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,7,7,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,11,12,10,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,7,6,6,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,4,4,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,3,3,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,11,11,9,2,0,0,2,1,0,0,1,1,0,0,0,0,0,0
1,1,2,1,2,3,3,2,3,0,0,0,0,8,0,0,8,6,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,46,0,0,46,46,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31,27,0,0,0,0,0,0
1,0,0,0,0,2,3,3,3,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,3,28,18,26,0,0,2,0,6,0,0,4,3,0,0,2,2,0,0
1,0,0,0,0,1,4,1,0,0,4,0,0,3,0,0,0,0,0,0,3,3,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,4,1,4,0,0,0,0,5,0,0,5,2,0,0,0,0,0,0
1,1,2,1,2,3,7,7,7,1,0,0,0,15,0,0,3,1,0,0,12,9,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,13,0,0,13,13,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,13,0,0,13,13,0,0,0,0,0,0
1,0,0,0,0,1,2,1,1,1,0,0,1,13,0,0,13,13,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,19,0,0,19,19,0,0,0,0,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,8,0,0,8,8,0,0,0,0,0,0
1,0,0,0,0,1,7,2,7,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,6,19,12,23,8,25,18,22,1,0,2,1,4,0,0,2,2,0,0,2,0,0,0
1,0,0,0,0,1,3,1,1,1,0,1,1,4,0,0,2,2,0,0,2,0,0,0
1,5,9,5,9,3,5,3,4,0,0,1,0,4,0,0,2,2,0,0,2,0,0,0
1,1,4,2,4,4,7,7,7,0,0,0,0,4,0,0,2,2,0,0,2,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,2,2,0,0,2,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,3,2,2,1,0,0,1,12,0,0,12,12,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,4,1,4,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,2,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,2,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,2,2,0,0
1,0,0,0,0,0,2,2,2,0,0,0,0,6,0,0,4,3,0,0,2,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,2,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,2,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,2,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,2,2,0,0
1,0,0,0,0,0,2,2,2,0,0,0,0,6,0,0,4,3,0,0,2,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,2,2,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,1,3,1,3,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0
1,0,0,0,0,1,39,2,39,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,55,0,0,55,54,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,55,0,0,55,54,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,7,0,0,7,3,0,0,0,0,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,29,2,2,12,11,0,0,15,15,0,0
1,0,0,0,0,1,98,1,93,10,0,5,0,38,0,0,38,23,0,0,0,0,0,0
1,0,0,0,0,1,98,1,93,10,0,5,0,38,0,0,38,23,0,0,0,0,0,0
1,0,0,0,0,1,98,1,93,10,0,5,0,38,0,0,38,23,0,0,0,0,0,0
1,0,0,0,0,1,98,1,93,10,0,5,0,38,0,0,38,23,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,38,0,0,38,23,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,7,1,0,0,6,1,0,19,0,0,19,15,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0
1,0,0,0,0,2,5,5,5,0,0,0,0,54,1,1,49,39,0,0,4,4,0,0
1,2,4,2,4,2,11,3,11,0,0,0,0,54,1,1,49,39,0,0,4,4,0,0
1,0,0,0,0,1,4,3,4,0,0,0,0,54,1,1,49,39,0,0,4,4,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,3,3,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,10,1,10,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,1,2,1,2,2,2,2,2,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,9,1,1,5,3,0,0,3,3,0,0
1,2,4,2,4,3,4,3,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,35,2,35,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,4,1,0,0,4,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,6,2,6,1,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,8,1,8,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,72,1,65,0,0,7,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,2,3,2,2,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,24,0,0,24,21,0,0,0,0,0,0
1,0,0,0,0,2,9,1,9,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,2,4,2,4,3,3,3,3,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,1,6,1,6,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,1,6,1,0,0,6,0,0,9,0,0,8,5,0,0,1,0,0,0
1,1,2,1,2,4,4,4,4,0,0,0,0,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,66,0,0,66,66,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,28,0,0,0,0,0,0
1,0,0,0,0,1,5,1,0,0,5,0,0,6,0,0,3,3,0,0,3,1,0,0
1,0,0,0,0,1,4,1,4,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0
1,0,0,0,0,2,3,3,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,15,1,0,0,15,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,34,2,28,4,0,6,0,9,0,0,9,6,0,0,0,0,0,0
1,0,0,0,0,1,7,1,7,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
1,0,0,0,0,0,3,3,3,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,2,3,2,2,1,0,0,1,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,2,4,2,4,2,1,1,1,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,29,5,5,18,11,0,0,6,6,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,29,5,5,18,11,0,0,6,6,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,29,5,5,18,11,0,0,6,6,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,29,5,5,18,11,0,0,6,6,0,0
1,0,0,0,0,1,13,6,12,0,0,1,0,16,0,0,15,14,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,11,0,0,9,5,0,0,2,2,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,1,1,1,1,2,2,2,2,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,2,5,3,5,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,38,0,0,38,38,0,0,0,0,0,0
1,0,0,0,0,1,4,1,4,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0
1,2,4,2,4,4,2,2,2,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,2,11,6,12,3,7,2,7,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,18,0,0,18,18,0,0,0,0,0,0
1,0,0,0,0,1,5,1,5,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,14,0,0,14,13,0,0,0,0,0,0
1,0,0,0,0,2,3,2,2,1,0,0,1,7,0,0,7,6,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,10,1,10,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0
1,0,0,0,0,1,10,1,10,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,33,0,0,33,32,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,33,0,0,33,32,0,0,0,0,0,0
1,0,0,0,0,2,4,2,4,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,33,0,0,22,17,0,0,11,9,0,0
1,0,0,0,0,1,40,2,40,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,7,0,0,4,4,0,0,3,2,0,0
1,0,0,0,0,0,2,0,0,2,0,0,2,12,0,0,12,2,0,0,0,0,0,0
1,0,0,0,0,0,3,0,0,3,0,0,3,12,0,0,12,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,12,0,0,12,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,12,0,0,12,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,12,0,0,12,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,12,0,0,12,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,12,0,0,12,2,0,0,0,0,0,0
1,0,0,0,0,3,3,3,3,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,163,0,0,0,0,0,0,163,120,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,163,0,0,0,0,0,0,163,120,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,163,0,0,0,0,0,0,163,120,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,163,0,0,0,0,0,0,163,120,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,163,0,0,0,0,0,0,163,120,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,163,120,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,18,0,0,18,16,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,2,3,2,3,6,9,9,9,0,0,0,0,213,0,0,213,213,0,0,0,0,0,0
1,0,0,0,0,2,4,4,4,0,0,0,0,213,0,0,213,213,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,49,2,49,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,9,0,0,8,7,0,0,1,1,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,1,2,1,2,1,2,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,5,1,5,1,0,0,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,23,0,0,23,15,0,0,0,0,0,0
1,0,0,0,0,2,3,3,3,0,0,0,0,9,0,0,4,0,0,0,5,4,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,9,0,0,4,0,0,0,5,4,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,7,0,0,7,3,0,0,0,0,0,0
1,0,0,0,0,1,4,2,4,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,4,2,4,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
1,1,2,1,2,4,5,4,5,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,13,0,0,13,10,0,0,0,0,0,0
1,0,0,0,0,1,106,1,101,14,0,5,0,42,0,0,42,42,0,0,0,0,0,0
1,0,0,0,0,1,106,1,101,14,0,5,0,42,0,0,42,42,0,0,0,0,0,0
1,0,0,0,0,2,9,4,4,5,0,0,5,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,6,1,1,5,0,0,5,2,0,0,2,2,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,2,15,6,11,4,0,0,4,5,0,0,5,3,0,0,0,0,0,0
1,1,2,1,2,2,2,2,2,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0
1,0,0,0,0,1,8,1,8,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0
1,0,0,0,0,1,8,1,8,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,131,0,0,131,106,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
1,1,2,1,2,2,11,3,10,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,28,0,0,28,24,0,0,0,0,0,0
1,0,0,0,0,1,7,1,0,0,6,1,0,61,0,0,59,57,0,0,2,2,0,0
1,0,0,0,0,1,7,1,0,0,6,1,0,61,0,0,59,57,0,0,2,2,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,61,0,0,59,57,0,0,2,2,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,61,0,0,59,57,0,0,2,2,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,61,0,0,59,57,0,0,2,2,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,61,0,0,59,57,0,0,2,2,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,61,0,0,59,57,0,0,2,2,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,61,0,0,59,57,0,0,2,2,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,61,0,0,59,57,0,0,2,2,0,0
1,0,0,0,0,1,2,1,1,0,0,1,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
1,0,0,0,0,3,3,3,3,0,0,0,0,5,0,0,4,1,0,0,1,1,0,0
1,0,0,0,0,1,7,5,5,1,0,1,1,10,0,0,8,6,0,0,2,2,0,0
1,0,0,0,0,1,3,3,3,0,0,0,0,10,0,0,8,6,0,0,2,2,0,0
1,0,0,0,0,1,6,1,0,0,6,0,0,21,0,0,21,21,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,1,2,1,2,1,25,10,21,0,4,0,0,10,0,0,9,8,0,0,1,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,29,0,0,13,9,0,0,16,8,0,0
1,0,0,0,0,1,5,1,5,0,0,0,0,11,0,0,11,8,0,0,0,0,0,0
1,0,0,0,0,1,5,5,5,0,0,0,0,11,0,0,11,5,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,12,9,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,2,8,4,8,5,28,11,25,3,0,0,3,7,0,0,2,2,0,0,5,5,0,0
1,1,2,1,2,2,2,2,2,0,0,0,0,7,0,0,2,2,0,0,5,5,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,7,0,0,2,2,0,0,5,5,0,0
1,1,4,2,4,1,13,2,13,0,0,0,0,7,0,0,2,2,0,0,5,5,0,0
1,1,2,1,2,1,5,2,4,1,0,0,1,7,0,0,2,2,0,0,5,5,0,0
1,1,2,1,2,1,4,2,4,0,0,0,0,7,0,0,2,2,0,0,5,5,0,0
1,0,0,0,0,1,5,1,4,0,0,1,0,29,12,12,3,2,0,0,14,14,0,0
1,1,2,1,2,1,9,2,9,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,17,0,0,12,6,0,0,5,5,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,6,0,0,6,4,0,0,0,0,0,0
1,2,4,2,4,3,2,2,2,0,0,0,0,6,0,0,6,4,0,0,0,0,0,0
1,0,0,0,0,2,4,4,4,0,0,0,0,24,4,4,2,2,0,0,18,18,0,0
1,0,0,0,0,2,2,2,1,0,0,0,1,24,4,4,2,2,0,0,18,18,0,0
1,0,0,0,0,3,4,4,4,0,0,0,0,24,4,4,2,2,0,0,18,18,0,0
1,0,0,0,0,1,5,1,5,0,0,0,0,24,4,4,2,2,0,0,18,18,0,0
1,1,2,1,2,4,4,4,4,0,0,0,0,11,0,0,6,6,0,0,5,5,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,11,0,0,6,6,0,0,5,5,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,1,1,0,0,3,3,0,0
1,0,0,0,0,1,7,1,7,0,0,0,0,20,0,0,20,15,0,0,0,0,0,0
1,0,0,0,0,1,7,1,0,0,6,1,0,1,0,0,1,1,0,0,0,0,0,0
